,phrase,label,sentiment,subjectivity,language,count
SAN FRANC…,SAN FRANC…,ORG,-0.2333333333333333,0.0,de,1
EU-Grenzbürokratie,EU-Grenzbürokratie,ORG,-1.0,0.0,de,1
Berliner Landeskasse:,Berliner Landeskasse:,ORG,0.0,0.0,de,1
Wilhelmshavener LNG-Terminal,Wilhelmshavener LNG-Terminal,ORG,0.0,0.0,de,1
LNG: Uniper-Terminal,LNG: Uniper-Terminal,ORG,0.0,0.0,de,1
Gaskommission der Bundesregierung,Gaskommission der Bundesregierung,ORG,0.7,0.0,de,1
Mieter-Kündigungsschutz,Mieter-Kündigungsschutz,ORG,0.0,0.0,de,1
Berlin:,Berlin:,ORG,0.0,0.0,de,1
Netzbet…,Netzbet…,ORG,0.0,0.0,de,1
US-Behörde für Klima und Ozeanografie,US-Behörde für Klima und Ozeanografie,ORG,0.0,0.0,de,1
Gaspreisdeckel.,Gaspreisdeckel.,ORG,0.0,0.0,de,1
Rat,Rat,ORG,0.0,0.0,de,1
SPIEGEL-Informationen,SPIEGEL-Informationen,ORG,0.2333333333333333,0.0,de,1
Energiesparen: Tipps,Energiesparen: Tipps,ORG,0.0,0.0,de,1
Fracking-VorstoÃŸ,Fracking-VorstoÃŸ,ORG,0.0,0.0,de,1
Stiftung Klimaschutz: Sellering,Stiftung Klimaschutz: Sellering,ORG,0.0,0.0,de,1
Hessinnen,Hessinnen,ORG,-0.7,0.0,de,1
Foxconn.,Foxconn.,ORG,0.0,0.0,de,1
Russische Invasion: Ukraine,Russische Invasion: Ukraine,ORG,0.0,0.0,de,1
ZAMG,ZAMG,ORG,1.0,0.0,de,1
Energiesparen:,Energiesparen:,ORG,0.0,0.0,de,1
Geheizt werden mus…,Geheizt werden mus…,ORG,0.0,0.0,de,1
Reali…,Reali…,ORG,0.0,0.0,de,1
Atomkraft: AKW-Streckbetrieb,Atomkraft: AKW-Streckbetrieb,ORG,0.0,0.0,de,1
"Verlagsangebot: ""","Verlagsangebot: """,ORG,0.0,0.0,de,1
lpl plep,lpl plep,ORG,0.0,0.0,de,1
Di…,Di…,ORG,0.0,0.0,de,1
VhU,VhU,ORG,0.0,0.0,de,1
Vereinigung der hessischen Unternehmerverbände,Vereinigung der hessischen Unternehmerverbände,ORG,0.0,0.0,de,1
"Ukraine: Der Diplomat,","Ukraine: Der Diplomat,",ORG,0.0,0.0,de,1
a…,a…,ORG,0.0,0.0,de,1
Fußball-Bundesliga,Fußball-Bundesliga,ORG,0.0,0.0,de,1
Scope,Scope,ORG,0.0,0.0,de,1
Orbans Kampagne,Orbans Kampagne,ORG,0.0,0.0,de,1
Energiepreisbremsen:,Energiepreisbremsen:,ORG,0.0,0.0,de,1
UnterbringungGeflüchteter,UnterbringungGeflüchteter,ORG,0.0,0.0,de,1
Nato.,Nato.,ORG,0.0,0.0,de,1
Strauchelnden,Strauchelnden,ORG,0.0,0.0,de,1
Ölzeitalters,Ölzeitalters,ORG,0.0,0.0,de,1
Protest: Polizei: Weniger Menschen bei Demonstrationen,Protest: Polizei: Weniger Menschen bei Demonstrationen,ORG,0.0,0.0,de,1
Ukraine: Sorge vor Staudamm-Sprengung.,Ukraine: Sorge vor Staudamm-Sprengung.,ORG,0.0,0.0,de,1
BP Milliardengewinn.,BP Milliardengewinn.,ORG,0.0,0.0,de,1
Häu…,Häu…,ORG,0.0,0.0,de,1
Ostseepipelines Nord Stream 1,Ostseepipelines Nord Stream 1,ORG,-1.0,0.0,de,1
Energiesystem +++,Energiesystem +++,ORG,0.0,0.0,de,1
Belarus,Belarus,ORG,0.0,0.0,de,1
Belarus +++,Belarus +++,ORG,0.0,0.0,de,1
Zentralanstalt für Meteorologie und Geodynamik,Zentralanstalt für Meteorologie und Geodynamik,ORG,1.0,0.0,de,1
Energie Steiermark,Energie Steiermark,ORG,1.0,0.0,de,1
Atomkraftwerken,Atomkraftwerken,ORG,0.7,0.0,de,1
Motor Sitsch,Motor Sitsch,ORG,0.0,0.0,de,1
"britischen Marine""","britischen Marine""",ORG,0.0,0.0,de,1
Pr…,Pr…,ORG,0.7,0.0,de,1
CDU-Parteichefs,CDU-Parteichefs,ORG,0.7,0.0,de,1
SPD-Fraktionschef,SPD-Fraktionschef,ORG,0.0,0.0,de,1
Täter-Opfer-Umkehr,Täter-Opfer-Umkehr,ORG,0.0,0.0,de,1
US-Präsidialamtes.,US-Präsidialamtes.,ORG,0.0,0.0,de,1
US-Konzern Westinghouse,US-Konzern Westinghouse,ORG,0.0,0.0,de,1
Amazon Music,Amazon Music,ORG,0.35,0.0,de,1
Spotify,Spotify,ORG,0.35,0.0,de,1
Musk,Musk,ORG,0.0,0.0,de,1
Ansaldo Energia.,Ansaldo Energia.,ORG,0.0,0.0,de,1
SPD-Fraktionsvize Mat…,SPD-Fraktionsvize Mat…,ORG,0.7,0.0,de,1
Liveblog: + UN,Liveblog: + UN,ORG,0.0,0.0,de,1
EU-Anstrengung,EU-Anstrengung,ORG,0.0,0.0,de,1
R…,R…,ORG,0.0,0.0,de,1
Landesverband des Bundes für Umwelt und Naturschutz Deutschland,Landesverband des Bundes für Umwelt und Naturschutz Deutschland,ORG,0.7,0.0,de,1
The Handmaid's Tale«-Autorin,The Handmaid's Tale«-Autorin,ORG,1.0,0.0,de,1
ple Pppekteapeektnuaeu,ple Pppekteapeektnuaeu,ORG,0.0,0.0,de,1
Einberufungsstellen,Einberufungsstellen,ORG,0.0,0.0,de,1
Energieschock: Die Regierung,Energieschock: Die Regierung,ORG,0.0,0.0,de,1
ep aekl llule pel Uelelupelnua telele Vueke,ep aekl llule pel Uelelupelnua telele Vueke,ORG,-1.0,0.0,de,1
Ministerin für Energiewende,Ministerin für Energiewende,ORG,0.0,0.0,de,1
BUND,BUND,ORG,0.7,0.0,de,1
"britischen Marine"" hätten E…","britischen Marine"" hätten E…",ORG,0.0,0.0,de,1
"Bei Budgen“ dafür aus, den „Wiener Eistraum“","Bei Budgen“ dafür aus, den „Wiener Eistraum“",ORG,0.0,0.0,de,1
Flüchtlingskrise,Flüchtlingskrise,ORG,0.0,0.0,de,1
Flugindustrie-Zulieferer,Flugindustrie-Zulieferer,ORG,-0.7,0.0,de,1
Deutsche Telekom,Deutsche Telekom,ORG,0.0,0.0,de,1
Standorterhalt.,Standorterhalt.,ORG,0.0,0.0,de,1
CE…,CE…,ORG,0.0,0.0,de,1
CEO Sundar Pichai,CEO Sundar Pichai,ORG,0.0,0.0,de,1
Al-Shabaab,Al-Shabaab,ORG,0.0,0.0,de,1
UNO-Weltklimakonferenz,UNO-Weltklimakonferenz,ORG,0.0,0.0,de,1
SPD),SPD),ORG,0.0,0.0,de,1
Foto: Getty,Foto: Getty,ORG,0.0,0.0,de,1
KupferherstellungOhne,KupferherstellungOhne,ORG,0.0,0.0,de,1
… e Fenpketle henO uuek lkle,… e Fenpketle henO uuek lkle,ORG,0.0,0.0,de,1
Weltgemein…,Weltgemein…,ORG,0.0,0.0,de,1
Millionen Hungernder,Millionen Hungernder,ORG,-1.0,0.0,de,1
US-Atomwaffen,US-Atomwaffen,ORG,-1.0,0.0,de,1
Drohnenangriff,Drohnenangriff,ORG,0.0,0.0,de,1
Last-Minute-Drama…,Last-Minute-Drama…,ORG,1.0,0.0,de,1
Landesverband des Bundes für Umw…,Landesverband des Bundes für Umw…,ORG,0.0,0.0,de,1
Russland-Kurs,Russland-Kurs,ORG,-0.2333333333333333,0.0,de,1
Union:,Union:,ORG,0.0,0.0,de,1
Bayern München,Bayern München,ORG,0.0,0.0,de,1
FC Bayern,FC Bayern,ORG,1.0,0.0,de,1
VfB,VfB,ORG,1.0,0.0,de,1
Mo…,Mo…,ORG,0.0,0.0,de,1
Nord-Stream-Pipelines mitgesprengt.,Nord-Stream-Pipelines mitgesprengt.,ORG,0.0,0.0,de,1
Makita,Makita,ORG,0.0,0.0,de,1
Bosch Professional,Bosch Professional,ORG,0.0,0.0,de,1
Klimakonferenz: Deutschland,Klimakonferenz: Deutschland,ORG,0.0,0.0,de,1
Tr…,Tr…,ORG,0.0,0.0,de,1
Umweltminister,Umweltminister,ORG,-0.7,0.0,de,1
Gasumlage?,Gasumlage?,ORG,-1.0,0.0,de,1
Starlink-Internet,Starlink-Internet,ORG,0.0,0.0,de,1
Wirtschaftsinstituts Ifo.,Wirtschaftsinstituts Ifo.,ORG,1.0,0.0,de,1
Oatly,Oatly,ORG,-1.0,0.0,de,1
Beyond Meat,Beyond Meat,ORG,-1.0,0.0,de,1
Trading Hub Europe …,Trading Hub Europe …,ORG,0.0,0.0,de,1
Russland-Kurs.,Russland-Kurs.,ORG,0.0,0.0,de,1
Kryptoparty?,Kryptoparty?,ORG,0.0,0.0,de,1
Grünen-Chefin Lang: Neue Brennstäbe,Grünen-Chefin Lang: Neue Brennstäbe,ORG,0.0,0.0,de,1
(!),(!),ORG,0.0,0.0,de,1
Gaskauf +++,Gaskauf +++,ORG,0.7,0.0,de,1
The Techshop,The Techshop,ORG,0.0,0.0,de,1
Tarif- un…,Tarif- un…,ORG,0.0,0.0,de,1
Atomges…,Atomges…,ORG,0.0,0.0,de,1
Stadtwerken Osnabrück,Stadtwerken Osnabrück,ORG,-0.85,0.0,de,1
Jazzfest Vilnius,Jazzfest Vilnius,ORG,0.0,0.0,de,1
"Foto: dpa) 
Düsseldorf","Foto: dpa) 
Düsseldorf",ORG,0.0,0.0,de,1
Münchner Merkur,Münchner Merkur,ORG,-0.7,0.0,de,1
Ampel-Abrechnung vom Baywa-Boss!,Ampel-Abrechnung vom Baywa-Boss!,ORG,0.7,0.0,de,1
Fernwärmebedarf,Fernwärmebedarf,ORG,0.0,0.0,de,1
Heizöl.,Heizöl.,ORG,0.0,0.0,de,1
Rosenergoatom,Rosenergoatom,ORG,0.0,0.0,de,1
"Zeitung  ""Welt am Sonntag""","Zeitung  ""Welt am Sonntag""",ORG,0.0,0.0,de,1
Trendstudie Jugend in Deutschland,Trendstudie Jugend in Deutschland,ORG,0.0,0.0,de,1
Studie.,Studie.,ORG,0.0,0.0,de,1
Foto: obs…,Foto: obs…,ORG,0.0,0.0,de,1
Gaskrise: „Not in my backyard“?,Gaskrise: „Not in my backyard“?,ORG,0.0,0.0,de,1
The Techshop,The Techshop,ORG,0.0,0.0,de,1
CDP Venture Capital,CDP Venture Capital,ORG,0.0,0.0,de,1
Demonstrationen: Schäuble und Fischer,Demonstrationen: Schäuble und Fischer,ORG,-0.7,0.0,de,1
Bremer Innenressort,Bremer Innenressort,ORG,0.0,0.0,de,1
Lebensmittelüberwachung,Lebensmittelüberwachung,ORG,0.0,0.0,de,1
Strich?,Strich?,ORG,0.0,0.0,de,1
Gründerszene?,Gründerszene?,ORG,0.0,0.0,de,1
Rational,Rational,ORG,1.0,0.0,de,1
"WEB.DE News
</li><li>Altkanzlerin Merkel","WEB.DE News
</li><li>Altkanzlerin Merkel",ORG,0.0,0.0,de,1
Geht Fracking,Geht Fracking,ORG,0.0,0.0,de,1
Kritik.</li><li>,Kritik.</li><li>,ORG,0.0,0.0,de,1
Deutscher Gasspeicher-Füllstand,Deutscher Gasspeicher-Füllstand,ORG,0.0,0.0,de,1
Rotes Kreuz,Rotes Kreuz,ORG,0.0,0.0,de,1
Wi…,Wi…,ORG,0.85,0.0,de,1
EU-Standard,EU-Standard,ORG,0.0,0.0,de,1
DW-Redakteurin,DW-Redakteurin,ORG,0.0,0.0,de,1
Ukraine: London,Ukraine: London,ORG,0.0,0.0,de,1
Bewohner Cherso…,Bewohner Cherso…,ORG,0.0,0.0,de,1
All Inclusive,All Inclusive,ORG,0.0,0.0,de,1
Bäckereie…,Bäckereie…,ORG,0.0,0.0,de,1
Gürtner.,Gürtner.,ORG,0.0,0.0,de,1
Denk,Denk,ORG,0.0,0.0,de,1
Deutschland:,Deutschland:,ORG,0.0,0.0,de,1
ukrainische austauschen.,ukrainische austauschen.,ORG,0.0,0.0,de,1
WHO,WHO,ORG,0.0,0.0,de,1
ukrainische Generalstaatsanwaltschaft,ukrainische Generalstaatsanwaltschaft,ORG,-1.0,0.0,de,1
Verbandes:,Verbandes:,ORG,0.0,0.0,de,1
LNG-Lieferungen.​,LNG-Lieferungen.​,ORG,0.7,0.0,de,1
Parteitag: Grüne,Parteitag: Grüne,ORG,0.0,0.0,de,1
WM-Organisatoren,WM-Organisatoren,ORG,1.0,0.0,de,1
Männer,Männer,ORG,0.0,0.0,de,1
Wüstenland,Wüstenland,ORG,0.0,0.0,de,1
Homeoffice-Kälte.,Homeoffice-Kälte.,ORG,0.0,0.0,de,1
Verband: Deutschland,Verband: Deutschland,ORG,-1.0,0.0,de,1
"Deutschen Studierendenwerkes,","Deutschen Studierendenwerkes,",ORG,-0.35,0.0,de,1
Umg…,Umg…,ORG,0.0,0.0,de,1
Wohnen: Wann Energiesparen,Wohnen: Wann Energiesparen,ORG,0.0,0.0,de,1
Zentrum für Internationale Friedenseinsätze.,Zentrum für Internationale Friedenseinsätze.,ORG,0.0,0.0,de,1
Babys:,Babys:,ORG,1.0,0.0,de,1
Elektro: Volkswirte,Elektro: Volkswirte,ORG,1.0,0.0,de,1
Explosio…,Explosio…,ORG,0.0,0.0,de,1
Cannabisöl,Cannabisöl,ORG,0.0,0.0,de,1
Schwedische Ermittl…,Schwedische Ermittl…,ORG,0.0,0.0,de,1
GeOothletl Oekl eplla,GeOothletl Oekl eplla,ORG,0.0,0.0,de,1
Wintershall-Chef: Mehren: Gasversorgung,Wintershall-Chef: Mehren: Gasversorgung,ORG,0.0,0.0,de,1
Aktion,Aktion,ORG,0.0,0.0,de,1
Realität.,Realität.,ORG,0.7,0.0,de,1
New York Times« zu,New York Times« zu,ORG,0.0,0.0,de,1
sozialen Zusammenhalt.,sozialen Zusammenhalt.,ORG,0.7,0.0,de,1
EXKLUSIV,EXKLUSIV,ORG,0.4666666666666666,0.0,de,1
Trafos:,Trafos:,ORG,-1.0,0.0,de,1
Uk…,Uk…,ORG,0.0,0.0,de,1
Nachwuchsorganisation am Freitag wenige Aug… [+2409,Nachwuchsorganisation am Freitag wenige Aug… [+2409,ORG,0.0,0.0,de,1
Berliner Stromnetz,Berliner Stromnetz,ORG,0.0,0.0,de,1
Jungen Union,Jungen Union,ORG,0.0,0.0,de,1
JU-Chef,JU-Chef,ORG,0.7,0.0,de,1
G…,G…,ORG,-0.7,0.0,de,1
Apec),Apec),ORG,0.0,0.0,de,1
asiatisch-pazifischen Wirtschaftsgemeinschaft,asiatisch-pazifischen Wirtschaftsgemeinschaft,ORG,0.0,0.0,de,1
Naturkatastrophen: Rette,Naturkatastrophen: Rette,ORG,0.0,0.0,de,1
Ukroboronprom,Ukroboronprom,ORG,0.0,0.0,de,1
lO BekOeu,lO BekOeu,ORG,0.0,0.0,de,1
Ukrainische Kommunen,Ukrainische Kommunen,ORG,0.0,0.0,de,1
Washington Post,Washington Post,ORG,0.0,0.0,de,1
"Globale Gesellschaft
In Reportagen, Analysen, Fotos","Globale Gesellschaft
In Reportagen, Analysen, Fotos",ORG,0.7,0.0,de,1
Atomkraftwerken.,Atomkraftwerken.,ORG,0.0,0.0,de,1
EU-Mitglied,EU-Mitglied,ORG,0.0,0.0,de,1
Bonn: Grünen-Parteitag: Parteispitze,Bonn: Grünen-Parteitag: Parteispitze,ORG,0.0,0.0,de,1
US-Thinktank,US-Thinktank,ORG,0.0,0.0,de,1
Iris-T,Iris-T,ORG,0.0,0.0,de,1
europäischen Familie.,europäischen Familie.,ORG,0.0,0.0,de,1
Behö…,Behö…,ORG,0.0,0.0,de,1
Strom-Totalausfall,Strom-Totalausfall,ORG,-1.0,0.0,de,1
Ukraine: Ex-Botschafter Andrij Melnyk,Ukraine: Ex-Botschafter Andrij Melnyk,ORG,0.0,0.0,de,1
US-Technologiebranche?,US-Technologiebranche?,ORG,0.0,0.0,de,1
Göppingen.,Göppingen.,ORG,0.0,0.0,de,1
Essen: Unbekannter,Essen: Unbekannter,ORG,-0.7,0.0,de,1
CDP Venture Capital,CDP Venture Capital,ORG,0.0,0.0,de,1
britischen Verteidigungsministerium,britischen Verteidigungsministerium,ORG,0.0,0.0,de,1
"Bild: UN
Energie und Klima","Bild: UN
Energie und Klima",ORG,0.0,0.0,de,1
Ukraine-Krieg: „Russland,Ukraine-Krieg: „Russland,ORG,0.0,0.0,de,1
ENN Group,ENN Group,ORG,0.0,0.0,de,1
Umfrage:,Umfrage:,ORG,0.0,0.0,de,1
Jovo Energy,Jovo Energy,ORG,0.0,0.0,de,1
Schengen-Veto?,Schengen-Veto?,ORG,0.0,0.0,de,1
ENN,ENN,ORG,0.0,0.0,de,1
frieren!,frieren!,ORG,-1.0,0.0,de,1
Fröstel-Alarm,Fröstel-Alarm,ORG,-1.0,0.0,de,1
Hans-Böckler-Stiftung.,Hans-Böckler-Stiftung.,ORG,0.0,0.0,de,1
Hans-Böckler-Stiftung: Armutsbericht: „Spardruck,Hans-Böckler-Stiftung: Armutsbericht: „Spardruck,ORG,0.0,0.0,de,1
Global Wealth,Global Wealth,ORG,0.0,0.0,de,1
"Klima-Demonstranten  Sächsische.de
</li><li>""Sixtinische Madonna"" beschädigt:","Klima-Demonstranten  Sächsische.de
</li><li>""Sixtinische Madonna"" beschädigt:",ORG,0.0,0.0,de,1
Deutschen für Weihnachtsgeschenke,Deutschen für Weihnachtsgeschenke,ORG,0.0,0.0,de,1
Ukrainische Staatsanwaltschaft,Ukrainische Staatsanwaltschaft,ORG,0.0,0.0,de,1
VZBV) da…,VZBV) da…,ORG,0.0,0.0,de,1
Verbraucherzentrale Bundesverbands,Verbraucherzentrale Bundesverbands,ORG,0.0,0.0,de,1
Mafia.,Mafia.,ORG,0.0,0.0,de,1
ZuwÃ¤chsen,ZuwÃ¤chsen,ORG,0.0,0.0,de,1
"Foto: imago/Hans Blossey) 
","Foto: imago/Hans Blossey) 
",ORG,0.0,0.0,de,1
HamburgDie,HamburgDie,ORG,0.7,0.0,de,1
Frankfurter Allgemeine Zeitung.,Frankfurter Allgemeine Zeitung.,ORG,0.0,0.0,de,1
UN-Votum,UN-Votum,ORG,0.0,0.0,de,1
Salzburger Festspielen.,Salzburger Festspielen.,ORG,0.0,0.0,de,1
Foto: IMAGO/U.,Foto: IMAGO/U.,ORG,0.0,0.0,de,1
Finanz-Wende: Werder Bremen,Finanz-Wende: Werder Bremen,ORG,0.0,0.0,de,1
Trading-Tipps,Trading-Tipps,ORG,0.0,0.0,de,1
Kongo: „Aufgezwungener Krieg“.,Kongo: „Aufgezwungener Krieg“.,ORG,0.0,0.0,de,1
EU-Parlament Russland,EU-Parlament Russland,ORG,0.0,0.0,de,1
WM-Stadien,WM-Stadien,ORG,0.0,0.0,de,1
Währungshüter der,Währungshüter der,ORG,0.0,0.0,de,1
Katar.,Katar.,ORG,0.7,0.0,de,1
Deutsche Bank:,Deutsche Bank:,ORG,0.0,0.0,de,1
Frankfurter Banken-Skyline:,Frankfurter Banken-Skyline:,ORG,1.0,0.0,de,1
RIA…,RIA…,ORG,0.0,0.0,de,1
Spiegel der,Spiegel der,ORG,0.0,0.0,de,1
Gewerkschaften,Gewerkschaften,ORG,0.0,0.0,de,1
Hamburger SPD.,Hamburger SPD.,ORG,1.0,0.0,de,1
Spiegel-Bericht,Spiegel-Bericht,ORG,0.0,0.0,de,1
Deutsche Russlandpolitik: Merkel,Deutsche Russlandpolitik: Merkel,ORG,-1.0,0.0,de,1
bmt Lbubs,bmt Lbubs,ORG,0.0,0.0,de,1
Katarstimmung“:,Katarstimmung“:,ORG,-0.85,0.0,de,1
Schubverstärker,Schubverstärker,ORG,-0.2333333333333333,0.0,de,1
evangelische Kirche,evangelische Kirche,ORG,-0.2333333333333333,0.0,de,1
Aldi Süd,Aldi Süd,ORG,0.0,0.0,de,1
Studie: Mehr Armut in,Studie: Mehr Armut in,ORG,0.0,0.0,de,1
ONS,ONS,ORG,0.10000000000000002,0.0,de,1
Ukraine: Unsichere Zukunft,Ukraine: Unsichere Zukunft,ORG,0.0,0.0,de,1
RWE-Gaskraftwerk Duisburg-Huckingen.,RWE-Gaskraftwerk Duisburg-Huckingen.,ORG,0.0,0.0,de,1
Expertenkommission der Bundesregierung.,Expertenkommission der Bundesregierung.,ORG,1.0,0.0,de,1
Britischer Geheimdienstbericht:,Britischer Geheimdienstbericht:,ORG,0.0,0.0,de,1
Geldanlage Global,Geldanlage Global,ORG,1.0,0.0,de,1
LGBTQ-Propaganda“.,LGBTQ-Propaganda“.,ORG,-0.7,0.0,de,1
Foto: Giorgos Moutafis,Foto: Giorgos Moutafis,ORG,-0.5,0.0,de,1
RaketenangriffRusslands,RaketenangriffRusslands,ORG,-1.0,0.0,de,1
Dollar-Marke,Dollar-Marke,ORG,0.0,0.0,de,1
Verbandes der Automobiltuner:,Verbandes der Automobiltuner:,ORG,0.0,0.0,de,1
Chemieunfall“,Chemieunfall“,ORG,-0.7,0.0,de,1
"SPD, Grüne","SPD, Grüne",ORG,0.15000000000000002,0.0,de,1
ZUMA,ZUMA,ORG,0.0,0.0,de,1
LNG-Terminal Wilhelmshaven,LNG-Terminal Wilhelmshaven,ORG,0.0,0.0,de,1
Foto: Charles McPhedran/Twitter Russland,Foto: Charles McPhedran/Twitter Russland,ORG,-1.0,0.0,de,1
Geburtsklinik +++,Geburtsklinik +++,ORG,0.0,0.0,de,1
Zentralkomitee der Kommunistischen Partei der Ukraine,Zentralkomitee der Kommunistischen Partei der Ukraine,ORG,0.0,0.0,de,1
Todeskasernen“,Todeskasernen“,ORG,0.0,0.0,de,1
"Foto: Photodisc/Getty Images) 
","Foto: Photodisc/Getty Images) 
",ORG,0.0,0.0,de,1
E... Stuttgart,E... Stuttgart,ORG,0.0,0.0,de,1
DFB-Auswahl,DFB-Auswahl,ORG,0.7,0.0,de,1
TurkStream,TurkStream,ORG,0.0,0.0,de,1
Angeschlagener Gasimporteur,Angeschlagener Gasimporteur,ORG,0.0,0.0,de,1
"Kultusministerkonferenz 
(KMK","Kultusministerkonferenz 
(KMK",ORG,0.0,0.0,de,1
Alarm.,Alarm.,ORG,-1.0,0.0,de,1
Verdammt!,Verdammt!,ORG,0.0,0.0,de,1
Verbands der europäischen Automobilhersteller,Verbands der europäischen Automobilhersteller,ORG,0.0,0.0,de,1
lO 6epoloek,lO 6epoloek,ORG,0.0,0.0,de,1
VW-Beschäftigten,VW-Beschäftigten,ORG,0.0,0.0,de,1
re…,re…,ORG,0.0,0.0,de,1
Die WELT,Die WELT,ORG,0.35,0.0,de,1
Kul…,Kul…,ORG,0.0,0.0,de,1
NATO-Staaten,NATO-Staaten,ORG,1.0,0.0,de,1
Europaparlament,Europaparlament,ORG,0.0,0.0,de,1
C…,C…,ORG,1.0,0.0,de,1
Russland: Amnesty International,Russland: Amnesty International,ORG,-1.0,0.0,de,1
Gaskrise: EU,Gaskrise: EU,ORG,0.0,0.0,de,1
"Foto: IMAGO/Cover-Images) 
","Foto: IMAGO/Cover-Images) 
",ORG,-1.0,0.0,de,1
Raketentreffern,Raketentreffern,ORG,-0.6666666666666666,0.0,de,1
Russlands Annexionen,Russlands Annexionen,ORG,0.7,0.0,de,1
Twitter:,Twitter:,ORG,0.0,0.0,de,1
Gera…,Gera…,ORG,0.0,0.0,de,1
Drei-Jahres-Budget,Drei-Jahres-Budget,ORG,0.0,0.0,de,1
Ukraine</li><li>NATO,Ukraine</li><li>NATO,ORG,-0.7,0.0,de,1
EU-Städte,EU-Städte,ORG,0.0,0.0,de,1
Bes…,Bes…,ORG,0.0,0.0,de,1
Tass.,Tass.,ORG,0.0,0.0,de,1
Transneft-Konzerns,Transneft-Konzerns,ORG,0.0,0.0,de,1
NASA,NASA,ORG,0.0,0.0,de,1
Härtefallfonds,Härtefallfonds,ORG,0.7,0.0,de,1
IOM,IOM,ORG,1.0,0.0,de,1
Deutschland.,Deutschland.,ORG,0.0,0.0,de,1
Walerij Saluschnij,Walerij Saluschnij,ORG,0.0,0.0,de,1
UNO-Sicherheitsrat,UNO-Sicherheitsrat,ORG,0.0,0.0,de,1
Finanz-Nachrichtenagentur dpa-AFX,Finanz-Nachrichtenagentur dpa-AFX,ORG,0.0,0.0,de,1
Rezession  ,Rezession  ,ORG,-0.7,0.0,de,1
Cyberkriminalität: Kreise,Cyberkriminalität: Kreise,ORG,0.0,0.0,de,1
Internationale Währungsfonds,Internationale Währungsfonds,ORG,-0.7,0.0,de,1
Schwedin Greta,Schwedin Greta,ORG,0.7,0.0,de,1
WM-Auftaktspiel,WM-Auftaktspiel,ORG,0.0,0.0,de,1
US-Repräsentantenhauses,US-Repräsentantenhauses,ORG,0.4666666666666666,0.0,de,1
Panzer: Deutschlands,Panzer: Deutschlands,ORG,0.0,0.0,de,1
Fenstern.,Fenstern.,ORG,0.0,0.0,de,1
Bundeswehr-General,Bundeswehr-General,ORG,-0.15000000000000002,0.0,de,1
Evangelische Kirche: Warum das Tempolimit Menschenleben,Evangelische Kirche: Warum das Tempolimit Menschenleben,ORG,-1.0,0.0,de,1
SPIEGEL-Reportern,SPIEGEL-Reportern,ORG,0.0,0.0,de,1
Börsenaufsicht d…,Börsenaufsicht d…,ORG,0.0,0.0,de,1
V…,V…,ORG,0.0,0.0,de,1
FTX:,FTX:,ORG,-1.0,0.0,de,1
"Anruferkennung &amp; Blockierung""","Anruferkennung &amp; Blockierung""",ORG,0.85,0.0,de,1
Anruferkennung &amp;,Anruferkennung &amp;,ORG,0.85,0.0,de,1
Ze…,Ze…,ORG,0.0,0.0,de,1
Bundeskan…,Bundeskan…,ORG,0.0,0.0,de,1
Atomkraftwerke: Bundestag,Atomkraftwerke: Bundestag,ORG,0.0,0.0,de,1
Soziales: Armutskonferenz,Soziales: Armutskonferenz,ORG,0.0,0.0,de,1
"Allianz Global Investors,","Allianz Global Investors,",ORG,0.0,0.0,de,1
britischen Finanzministers.,britischen Finanzministers.,ORG,0.0,0.0,de,1
Russische RaffinerieDeutschland,Russische RaffinerieDeutschland,ORG,0.0,0.0,de,1
Energiebranche.,Energiebranche.,ORG,0.0,0.0,de,1
Union Investment und DWS,Union Investment und DWS,ORG,0.0,0.0,de,1
Konusnebel: Very Large Telescope,Konusnebel: Very Large Telescope,ORG,0.0,0.0,de,1
Vertreter der Grünen,Vertreter der Grünen,ORG,0.0,0.0,de,1
Die Welt braucht,Die Welt braucht,ORG,0.0,0.0,de,1
Atomkraft: Grüne Jugend,Atomkraft: Grüne Jugend,ORG,0.0,0.0,de,1
Selenskyj: Russland,Selenskyj: Russland,ORG,0.0,0.0,de,1
Letzten Generation» kleben,Letzten Generation» kleben,ORG,-0.7,0.0,de,1
Ukraine meld…,Ukraine meld…,ORG,0.0,0.0,de,1
Klimakrise: Globale CO2-Emissionen,Klimakrise: Globale CO2-Emissionen,ORG,0.0,0.0,de,1
Energienot,Energienot,ORG,0.0,0.0,de,1
Klima-Kleber.,Klima-Kleber.,ORG,0.0,0.0,de,1
Produktionsverbund,Produktionsverbund,ORG,-0.7,0.0,de,1
Foto: ,Foto: ,ORG,0.0,0.0,de,1
Liga: Simakala,Liga: Simakala,ORG,-0.7,0.0,de,1
"Foto: obs) 
","Foto: obs) 
",ORG,0.15000000000000002,0.0,de,1
Amazon: Sechs,Amazon: Sechs,ORG,0.0,0.0,de,1
Treuhänderschaft der Bundesnetzagentur.,Treuhänderschaft der Bundesnetzagentur.,ORG,0.0,0.0,de,1
Gazprom-Tochter.,Gazprom-Tochter.,ORG,0.0,0.0,de,1
Dänemarks Energienetz,Dänemarks Energienetz,ORG,0.0,0.0,de,1
Tampa Bay,Tampa Bay,ORG,0.7,0.0,de,1
NFL,NFL,ORG,0.0,0.0,de,1
Rettungs- und Feuerwehrlei…,Rettungs- und Feuerwehrlei…,ORG,0.0,0.0,de,1
